"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","directors","writers","DirAvgScore","DirAvgVotes","WriteAvgScore","WriteAvgVotes","isDrama","isSport","isRomance","isComedy","isAdventure","isHistory","isAction","isBiography","isCrime","isMystery","isWar","isSci-Fi","isFantasy","isThriller","isHorror","isAnimation","isMusic","isFamily","isMusical","isDocumentary","isNews","isWestern"
"7833","tt1591479","movie","act-of-valor","act-of-valor",0,2012,"\N",110,"Action,Adventure,Thriller",6.5,68472,"nm0915304,nm0566788","nm0426500",6.3,61193.5,6.75,329112.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7834","tt1592281","movie","take-this-waltz","take-this-waltz",0,2011,"\N",116,"Comedy,Drama",6.6,28176,"nm0001631","nm0001631",7.375,94928.75,7.375,94928.75,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7835","tt1592525","movie","lockout","lockout",0,2012,"\N",95,"Action,Sci-Fi,Thriller",6.1,97486,"nm1908892,nm1140492","nm1140492,nm1908892,nm0000108,nm0000118,nm0145309",6.55,87591.5,7,89332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7836","tt1592873","movie","lol","lol",0,2012,"\N",97,"Comedy,Drama,Romance",4.4,55499,"nm0018132","nm0018132,nm4351467,nm3610886",6.3,8720,5.35,32109.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7837","tt1594562","movie","the-innkeepers","the-innkeepers",0,2011,"\N",101,"Drama,Horror,Mystery",5.5,34224,"nm1488800","nm1488800",5.95,39302.75,5.95,39302.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7838","tt1594918","movie","eyyvah-eyvah","eyyvah-eyvah",0,2010,"\N",104,"Comedy",7,20158,"nm1699659","nm1616534",7,20158,6.8,17355.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7839","tt1594972","movie","norm-of-the-north","norm-of-the-north",0,2015,"\N",88,"Adventure,Animation,Comedy",3.4,9262,"nm1222421","nm7827939,nm1662742,nm1662741",NA,NA,3.4,9262,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7840","tt1595656","movie","to-the-wonder","to-the-wonder",0,2012,"\N",112,"Drama,Romance",5.9,28563,"nm0000517","nm0000517",7.5,121314.25,7.5,121314.25,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7841","tt1596343","movie","fast-five","fast-five",0,2011,"\N",130,"Action,Crime,Thriller",7.3,371619,"nm0510912","nm0604555,nm0860155",6.55,187014.25,6.25,194910.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7842","tt1596345","movie","pawn-sacrifice","pawn-sacrifice",0,2014,"\N",115,"Biography,Drama,History",7,44092,"nm0001880","nm1140275,nm0729151,nm0929349",7.13333333333333,232609,6.625,45025.75,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7843","tt1596346","movie","soul-surfer","soul-surfer",0,2011,"\N",112,"Biography,Drama,Family",7,48500,"nm0573732","nm0573732,nm0777203,nm0777209,nm0075276,nm0020820,nm0933128,nm1048533,nm1703268,nm3111464,nm4287844",7.15,29799.5,7,48500,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"7844","tt1596350","movie","this-means-war","this-means-war",0,2012,"\N",103,"Action,Comedy,Romance",6.3,183185,"nm0629334","nm0000251,nm1334526,nm0310225",6.075,144183.5,6.3,183185,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7845","tt1596363","movie","the-big-short","the-big-short",0,2015,"\N",130,"Biography,Comedy,Drama",7.8,406441,"nm0570912","nm1017488,nm0570912,nm1034122",7.25,300853.75,7.66666666666667,375584.333333333,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7846","tt1596365","movie","the-woman-in-black","the-woman-in-black",0,2012,"\N",95,"Drama,Fantasy,Horror",6.4,180346,"nm1220140","nm0384702,nm0963359",6.5,101678.666666667,7.325,407418,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7847","tt1597522","movie","astã©rix-and-obã©lix:-god-save-britannia","astã©rix-&-obã©lix:-au-service-de-sa-majestã©",0,2012,"\N",110,"Adventure,Comedy,Family",5.3,14619,"nm1016687","nm0331453,nm1016687,nm0879853,nm0897065",7.1,13016,6.7,10401,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"7848","tt1598642","movie","z-for-zachariah","z-for-zachariah",0,2015,"\N",98,"Drama,Romance,Sci-Fi",6,30480,"nm0957505","nm3797883,nm0639791",6.3,53736,6.8,35312,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7849","tt1598778","movie","contagion","contagion",0,2011,"\N",106,"Drama,Thriller",6.8,297107,"nm0001752","nm1994243",7.3,122764.5,7.275,286667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7850","tt1598822","movie","new-year's-eve","new-year's-eve",0,2011,"\N",118,"Comedy,Romance",5.7,85047,"nm0005190","nm0297545",6.55,146677.5,5.7,101494,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7851","tt1598828","movie","one-for-the-money","one-for-the-money",0,2012,"\N",91,"Action,Comedy,Crime",5.3,42004,"nm1455688","nm1995411,nm4558594,nm2470990,nm2208656",5.65,63956.5,5.3,42004,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7852","tt1598873","movie","cleanskin","cleanskin",0,2012,"\N",108,"Action,Crime,Drama",6.3,20353,"nm1561205","nm1561205",6.3,20353,6.3,20353,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7853","tt1599348","movie","safe-house","safe-house",0,2012,"\N",115,"Action,Thriller",6.7,218458,"nm1174251","nm1638756",6.66666666666667,152571.333333333,6.4,111312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7854","tt1600195","movie","abduction","abduction",0,2011,"\N",106,"Action,Mystery,Thriller",5.1,79564,"nm0005436","nm0159900",6.75,92138.5,7.2,9524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7855","tt1600196","movie","the-drop","the-drop",0,2014,"\N",106,"Crime,Drama,Thriller",7.1,149564,"nm1742427","nm1212331",7.25,86317.5,7.4,470620.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7856","tt1600524","movie","heartbeats","les-amours-imaginaires",0,2010,"\N",101,"Drama,Romance",7.1,28765,"nm0230859","nm0230859",7.425,32710.75,7.425,32710.75,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7857","tt1601913","movie","the-grey","the-grey",0,2011,"\N",117,"Action,Adventure,Drama",6.8,248846,"nm0138620","nm0138620,nm2259451",6.825,171743,6.8,248846,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7858","tt1602098","movie","albert-nobbs","albert-nobbs",0,2011,"\N",113,"Drama,Romance",6.7,24312,"nm0006554","nm0695881,nm0052581,nm0000335,nm0601239,nm0843640",6.95,18196,7.65,12578.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7859","tt1602472","movie","two-days-in-new-york","2-days-in-new-york",0,2012,"\N",96,"Comedy,Drama,Romance",6,14399,"nm0000365","nm0000365,nm0006952,nm1595314",7.65,162190,6.4,22705,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7860","tt1602613","movie","only-god-forgives","only-god-forgives",0,2013,"\N",90,"Action,Crime,Drama",5.7,111066,"nm0716347","nm0716347",6.45,217514,6.45,217514,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7861","tt1602620","movie","amour","amour",0,2012,"\N",127,"Drama",7.9,97988,"nm0359734","nm0359734",7.65,79842.75,7.65,79842.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7862","tt1603257","movie","atm","atm",0,2012,"\N",90,"Horror,Thriller",4.7,23623,"nm3360080","nm2133655,nm0864128",5.35,18813.5,6.36666666666667,288705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7863","tt1604171","movie","prom","prom",0,2011,"\N",104,"Comedy,Drama,Family",5.4,15203,"nm0638271","nm2251854",6.2,48088,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"7864","tt1605630","movie","american-reunion","american-reunion",0,2012,"\N",113,"Comedy",6.7,210595,"nm1375358,nm1376383","nm1375358,nm1376383,nm0381221",6.63333333333333,131884,6.475,212990.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7865","tt1605717","movie","frank","frank",0,2014,"\N",95,"Comedy,Drama,Music",7,77697,"nm1049433","nm0740160,nm1661186",7.55,239861,6.5,101449.25,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"7866","tt1605783","movie","midnight-in-paris","midnight-in-paris",0,2011,"\N",94,"Comedy,Fantasy,Romance",7.7,410554,"nm0000095","nm0000095",7.925,131509.5,7.925,131509.5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7867","tt1606180","movie","that's-what-i-am","that's-what-i-am",0,2011,"\N",101,"Comedy,Drama,Romance",7,10591,"nm0667937","nm0667937",7,10591,7,10591,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7868","tt1606378","movie","a-good-day-to-die-hard","a-good-day-to-die-hard",0,2013,"\N",98,"Action,Thriller",5.3,204630,"nm0601382","nm0940790,nm0861636",5.825,85302,7.5,495371.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7869","tt1606384","movie","my-way","mai-wei",0,2011,"\N",137,"Action,Drama,War",7.7,11444,"nm0437625","nm0437625,nm4782710,nm1593802,nm5292340",7.3,23697,7.7,11444,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7870","tt1606389","movie","the-vow","the-vow",0,2012,"\N",104,"Drama,Romance",6.8,190933,"nm1302591","nm0463359,nm0799050,nm0441300,nm1213974",6.65,105888,6.8,190933,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7871","tt1606392","movie","win-win","win-win",0,2011,"\N",106,"Comedy,Drama,Sport",7.1,53661,"nm0565336","nm0565336,nm4035833",7.6,154667.5,7.1,53661,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7872","tt1608290","movie","zoolander-2","zoolander-2",0,2016,"\N",101,"Action,Adventure,Comedy",4.7,68069,"nm0001774","nm0857620,nm0001774,nm0831557,nm0357453,nm0766153",6.375,258643.5,5.6,162891.5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7873","tt1609479","movie","better-living-through-chemistry","better-living-through-chemistry",0,2014,"\N",91,"Comedy,Drama",6.3,14937,"nm1506819,nm3819792","nm3819792,nm1506819",6.3,14937,6.85,114279.5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7874","tt1610452","movie","band-baaja-baaraat","band-baaja-baaraat",0,2010,"\N",139,"Comedy,Drama,Romance",7.2,16369,"nm1834891","nm3814301,nm1964923,nm1834891",7.225,28193,7.225,28193,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7875","tt1610996","movie","absentia","absentia",0,2011,"\N",87,"Drama,Horror,Mystery",5.8,18205,"nm1093039","nm1093039",6.9,139887.5,6.9,139887.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7876","tt1611224","movie","abraham-lincoln:-vampire-hunter","abraham-lincoln:-vampire-hunter",0,2012,"\N",105,"Action,Fantasy,Horror",5.9,154047,"nm0067457","nm0334381",6.2,43771,6.65,240809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7877","tt1612774","movie","rubber","rubber",0,2010,"\N",82,"Comedy,Fantasy,Horror",5.8,36389,"nm1189197","nm1189197",6.16666666666667,17434.3333333333,6.16666666666667,17434.3333333333,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7878","tt1613062","movie","the-music-never-stopped","the-music-never-stopped",0,2011,"\N",105,"Drama,Music",7.5,8251,"nm0463242","nm0527095,nm0548830,nm0755312",6.85,8991,7.1,52612.6666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"7879","tt1613750","movie","kon-tiki","kon-tiki",0,2012,"\N",118,"Adventure,Biography,Drama",7.2,48312,"nm1650283,nm1461392","nm0803931",6.9,116008,7.3,36549.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7880","tt1614989","movie","headhunters","hodejegerne",0,2011,"\N",96,"Action,Crime,Thriller",7.5,100545,"nm0878763","nm0752968,nm0345674,nm1867674",7.5,406506.666666667,6.3,81326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7881","tt1615065","movie","savages","savages",0,2012,"\N",131,"Action,Crime,Drama",6.5,128537,"nm0000231","nm0004307,nm0972454,nm0000231",7.65,221290,7.65,221290,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7882","tt1615147","movie","margin-call","margin-call",0,2011,"\N",107,"Drama,Thriller",7.1,124094,"nm1170855","nm1170855",6.85,98837.25,6.85,98837.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7883","tt1615160","movie","the-foreigner","the-foreigner",0,2017,"\N",113,"Action,Thriller",7,110390,"nm0132709","nm0545861,nm0495319",6.975,282245.75,7,110390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7884","tt1615918","movie","alvin-and-the-chipmunks:-chipwrecked","alvin-and-the-chipmunks:-chipwrecked",0,2011,"\N",87,"Adventure,Animation,Comedy",4.4,34185,"nm0593610","nm0008743,nm0074184,nm0046564,nm0439739",6.35,176913.5,5.2,82619,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7885","tt1616195","movie","j.-edgar","j.-edgar",0,2011,"\N",137,"Biography,Drama,Romance",6.5,126945,"nm0000142","nm0085257",8,474729.75,7,148724,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7886","tt1617661","movie","jupiter-ascending","jupiter-ascending",0,2015,"\N",127,"Action,Adventure,Sci-Fi",5.3,186101,"nm0905154,nm0905152","nm0905152,nm0905154",7.125,662238.25,7.125,662238.25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7887","tt1618434","movie","murder-mystery","murder-mystery",0,2019,"\N",97,"Action,Comedy,Crime",6,118257,"nm1760830","nm0888743",5.7,73667,6.425,241539.75,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7888","tt1618442","movie","the-last-witch-hunter","the-last-witch-hunter",0,2015,"\N",106,"Action,Adventure,Fantasy",6,101666,"nm0252135","nm2309430,nm1948885,nm2332952",6.225,104739,5.9,127723,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7889","tt1618448","movie","racing-extinction","racing-extinction",0,2015,"\N",90,"Adventure,Documentary,News",8.2,7843,"nm2694309","nm0598531",8.16666666666667,25411.3333333333,8.06666666666667,41719.6666666667,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"7890","tt1619029","movie","jackie","jackie",0,2016,"\N",100,"Biography,Drama",6.7,77726,"nm1883257","nm3834300",7.025,36887.75,6.4,214048.333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7891","tt1620680","movie","a-wrinkle-in-time","a-wrinkle-in-time",0,2018,"\N",109,"Adventure,Family,Fantasy",4.2,43932,"nm1148550","nm1601644,nm0830969,nm0478291",7.5,90320,4.2,43932,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"7892","tt1620719","movie","dabangg","dabangg",0,2010,"\N",126,"Action,Comedy,Crime",6.2,31844,"nm3508781","nm0795651,nm3508781",6.2,31844,6.2,31844,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7893","tt1620933","movie","paan-singh-tomar","paan-singh-tomar",0,2012,"\N",135,"Action,Biography,Crime",8.2,35493,"nm0223606","nm1538581,nm0223606",8.2,63907,8.2,63907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7894","tt1620935","movie","bleed-for-this","bleed-for-this",0,2016,"\N",117,"Biography,Drama,Sport",6.8,26654,"nm0950226","nm0950226,nm4549849,nm0686233",6.66666666666667,39821,7.26666666666667,44750.3333333333,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7895","tt1620981","movie","the-addams-family","the-addams-family",0,2019,"\N",86,"Animation,Comedy,Family",5.8,36538,"nm0970447,nm0862911","nm1073238,nm1106214,nm0970447,nm0011623",6.4,79253.5,6.725,78053.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"7896","tt1621039","movie","free-birds","free-birds",0,2013,"\N",91,"Adventure,Animation,Comedy",5.8,23801,"nm0371755","nm0608714,nm0371755,nm0827670,nm0833828,nm1625382,nm3439751",5.925,90099.25,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7897","tt1621045","movie","think-like-a-man","think-like-a-man",0,2012,"\N",123,"Comedy,Romance",6.5,46324,"nm1103162","nm2226647,nm2226970,nm0367724",5.75,110454.75,5.2,37037.5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"7898","tt1621830","movie","monpura","monpura",0,2009,"\N",136,"Crime,Drama,Musical",8.7,7398,"nm2375970","nm2375970",8.7,7398,8.7,7398,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
